transaction_type,customer_id,customer_id_2,amount,timestamp
DepositChecking,23,,566.0411133892451,1760206113.692267
SendPayment,505,155,358.2383797827559,1760206113.692269
Balance,44,,0.0,1760206113.69227
Amalgamate,96,488,0.0,1760206113.692271
SendPayment,31,460,47.00710226961569,1760206113.6922722
DepositChecking,849,,275.6850587099296,1760206113.692273
TransactSavings,71,,678.5294908312183,1760206113.6922739
SendPayment,92,59,82.85378813250688,1760206113.692275
Balance,80,,0.0,1760206113.692276
WriteCheck,15,,181.2218696610467,1760206113.692277
Balance,22,,0.0,1760206113.692278
Balance,90,,0.0,1760206113.692279
TransactSavings,61,,-86.14517784056187,1760206113.69228
SendPayment,98,733,427.24476889202583,1760206113.692281
Amalgamate,96,335,0.0,1760206113.6922822
TransactSavings,47,,73.14249148869101,1760206113.6922839
SendPayment,32,25,382.30249863443333,1760206113.6922848
Balance,74,,0.0,1760206113.692286
SendPayment,69,185,219.95160692410315,1760206113.692287
Balance,23,,0.0,1760206113.692288
Balance,17,,0.0,1760206113.692289
DepositChecking,98,,102.67726528830232,1760206113.69229
WriteCheck,68,,129.86981317567933,1760206113.692291
DepositChecking,778,,242.88959070379616,1760206113.6922922
TransactSavings,37,,528.1135101681341,1760206113.6922932
WriteCheck,95,,81.9807145523592,1760206113.692294
SendPayment,74,254,75.1323701502832,1760206113.692296
Amalgamate,4,952,0.0,1760206113.692297
DepositChecking,628,,189.6697465648357,1760206113.692299
TransactSavings,38,,609.7865157133454,1760206113.6923
SendPayment,947,738,330.15148596668075,1760206113.692302
DepositChecking,39,,83.65135919405238,1760206113.6923058
WriteCheck,18,,27.71145384422428,1760206113.692307
Balance,12,,0.0,1760206113.692308
DepositChecking,57,,844.9851961697535,1760206113.69231
DepositChecking,22,,145.18107537147782,1760206113.692311
SendPayment,91,586,469.92844731692315,1760206113.692312
Amalgamate,49,22,0.0,1760206113.6923132
WriteCheck,80,,97.50047469696005,1760206113.6923141
Balance,7,,0.0,1760206113.6923149
SendPayment,23,140,388.1078647517456,1760206113.6923158
SendPayment,17,276,128.5522440540101,1760206113.692318
DepositChecking,59,,474.86813446636626,1760206113.692319
SendPayment,3,984,235.6462731192377,1760206113.69232
SendPayment,65,129,25.70561347508175,1760206113.692321
Balance,32,,0.0,1760206113.692322
DepositChecking,955,,143.24754519497387,1760206113.692323
TransactSavings,92,,66.88561427995398,1760206113.6923242
DepositChecking,77,,860.839532850579,1760206113.692325
DepositChecking,71,,893.1185817681112,1760206113.6923258
DepositChecking,2,,119.15776290934062,1760206113.692327
SendPayment,14,424,417.39416462891177,1760206113.692329
SendPayment,203,734,314.69317714939933,1760206113.692331
SendPayment,63,472,161.4785871206349,1760206113.692332
Amalgamate,97,255,0.0,1760206113.6923342
WriteCheck,19,,117.67521317582685,1760206113.6923351
DepositChecking,52,,233.3992862336216,1760206113.692336
DepositChecking,56,,184.40023537229615,1760206113.6923368
Balance,37,,0.0,1760206113.6923368
TransactSavings,22,,776.109732298766,1760206113.692339
SendPayment,584,923,205.7368974755349,1760206113.69234
SendPayment,14,720,393.88216966774394,1760206113.692342
TransactSavings,26,,-363.47721061371,1760206113.692343
DepositChecking,2,,693.4692050901618,1760206113.692344
TransactSavings,44,,-421.7293616705622,1760206113.6923451
Balance,15,,0.0,1760206113.6923451
SendPayment,67,82,61.38074150080908,1760206113.6923468
DepositChecking,6,,21.251286901724832,1760206113.692348
DepositChecking,756,,994.4839716228391,1760206113.692349
DepositChecking,79,,526.3815189564328,1760206113.69235
WriteCheck,19,,173.40608127552244,1760206113.6923509
WriteCheck,49,,134.1151505118516,1760206113.692352
Amalgamate,32,42,0.0,1760206113.692353
SendPayment,31,894,410.01491619342454,1760206113.692354
SendPayment,66,730,383.98981049663416,1760206113.692356
Amalgamate,384,126,0.0,1760206113.692357
DepositChecking,35,,607.2857089564724,1760206113.6923578
Balance,39,,0.0,1760206113.692359
SendPayment,84,211,210.7489377620284,1760206113.69236
DepositChecking,614,,391.1556690317382,1760206113.6923609
Balance,4,,0.0,1760206113.692362
Balance,87,,0.0,1760206113.692363
SendPayment,38,404,190.8909538904634,1760206113.692364
Balance,93,,0.0,1760206113.6923652
DepositChecking,1,,961.7135133734962,1760206113.6923661
SendPayment,50,230,168.8940450751307,1760206113.692367
SendPayment,56,453,344.2712663842335,1760206113.6923678
WriteCheck,25,,164.60895835641537,1760206113.692369
WriteCheck,56,,103.96545001515629,1760206113.692371
DepositChecking,65,,805.6969620220115,1760206113.692372
WriteCheck,454,,86.80196841400883,1760206113.692373
Balance,99,,0.0,1760206113.692373
Balance,10,,0.0,1760206113.692374
WriteCheck,3,,161.5335114652895,1760206113.692375
TransactSavings,50,,-235.90833429533382,1760206113.6923761
DepositChecking,59,,656.1190723018854,1760206113.692377
Balance,56,,0.0,1760206113.692378
DepositChecking,787,,862.6072837791196,1760206113.692379
Amalgamate,97,553,0.0,1760206113.69238
SendPayment,53,706,107.63415982006251,1760206113.692381
SendPayment,52,720,197.99669127748797,1760206113.692383
WriteCheck,463,,61.577815958647626,1760206113.692384
WriteCheck,54,,22.413314808275274,1760206113.692385
DepositChecking,48,,386.042209736273,1760206113.6923862
TransactSavings,74,,-17.01307358803706,1760206113.692387
SendPayment,795,469,127.63536643472729,1760206113.692388
SendPayment,49,542,111.26676629519388,1760206113.69239
DepositChecking,99,,118.22011845437804,1760206113.692391
Amalgamate,55,716,0.0,1760206113.6923919
TransactSavings,5,,-478.01438716989753,1760206113.692393
Balance,93,,0.0,1760206113.692394
Amalgamate,71,312,0.0,1760206113.692395
Balance,15,,0.0,1760206113.692396
Balance,82,,0.0,1760206113.692397
SendPayment,71,785,104.5579267255842,1760206113.692398
SendPayment,49,106,288.70261203766495,1760206113.692399
Balance,90,,0.0,1760206113.6924002
SendPayment,99,661,464.68318143468593,1760206113.692402
WriteCheck,47,,151.05865161764194,1760206113.6924028
SendPayment,24,742,111.22701703875101,1760206113.692404
TransactSavings,26,,90.6473103228193,1760206113.692405
SendPayment,56,184,267.0888233984235,1760206113.692406
SendPayment,59,659,345.08632683576207,1760206113.692408
DepositChecking,96,,675.9797804139803,1760206113.692409
DepositChecking,67,,992.5644050523913,1760206113.6924102
Balance,17,,0.0,1760206113.6924102
DepositChecking,45,,645.5140726333226,1760206113.692411
SendPayment,35,964,127.60001993919859,1760206113.6924129
Amalgamate,90,950,0.0,1760206113.692414
SendPayment,86,566,324.8694254003361,1760206113.692415
TransactSavings,89,,592.0211923290524,1760206113.692416
TransactSavings,73,,116.79894254369333,1760206113.692417
TransactSavings,43,,696.535556401944,1760206113.692418
DepositChecking,37,,979.8828920345456,1760206113.692419
TransactSavings,77,,108.5068532053939,1760206113.69242
Balance,55,,0.0,1760206113.6924212
SendPayment,97,672,130.60022066598066,1760206113.692422
SendPayment,91,227,478.7240738963317,1760206113.6924229
SendPayment,831,685,410.6505500460167,1760206113.692425
SendPayment,70,409,372.9852867841381,1760206113.692426
DepositChecking,11,,714.3678433697861,1760206113.692427
WriteCheck,95,,61.72215809711487,1760206113.692428
SendPayment,537,786,342.2386663984741,1760206113.69243
DepositChecking,464,,211.82936346797186,1760206113.6924312
SendPayment,33,898,319.0225887858983,1760206113.692432
SendPayment,40,428,238.91230257568665,1760206113.6924329
Balance,76,,0.0,1760206113.6924338
DepositChecking,62,,235.76342183135236,1760206113.692435
SendPayment,47,470,89.50970723922777,1760206113.692436
SendPayment,39,672,137.69254389971854,1760206113.6924381
TransactSavings,67,,-79.4597463823377,1760206113.692439
SendPayment,28,18,70.106827330577,1760206113.69244
Amalgamate,22,914,0.0,1760206113.692441
Balance,35,,0.0,1760206113.6924422
DepositChecking,66,,963.4905349092419,1760206113.692443
DepositChecking,98,,132.69279616675638,1760206113.6924438
Balance,23,,0.0,1760206113.692445
TransactSavings,34,,359.4369266272562,1760206113.692446
Balance,30,,0.0,1760206113.692447
SendPayment,64,24,466.335375961631,1760206113.692448
SendPayment,66,127,364.36418599811816,1760206113.692449
WriteCheck,662,,157.30056191049914,1760206113.692451
TransactSavings,75,,86.00262875939006,1760206113.6924522
Amalgamate,65,142,0.0,1760206113.6924531
TransactSavings,41,,-278.4455499326974,1760206113.6924539
WriteCheck,27,,75.05316589206318,1760206113.6924548
SendPayment,12,300,426.09998850165624,1760206113.692456
DepositChecking,81,,564.2535023654697,1760206113.692457
DepositChecking,14,,406.4779445499066,1760206113.692458
DepositChecking,78,,379.5872124535139,1760206113.692459
Balance,40,,0.0,1760206113.69246
TransactSavings,555,,903.6967215182906,1760206113.692461
WriteCheck,884,,45.89239830633369,1760206113.692462
DepositChecking,631,,355.57170290444327,1760206113.6924632
WriteCheck,86,,166.80352399707135,1760206113.692464
Amalgamate,43,346,0.0,1760206113.6924648
Balance,70,,0.0,1760206113.692466
WriteCheck,21,,82.5759454195478,1760206113.692467
Balance,13,,0.0,1760206113.692468
SendPayment,50,173,273.01717259110353,1760206113.692469
DepositChecking,43,,674.9976228096023,1760206113.69247
SendPayment,61,8,214.91494140894685,1760206113.692472
Balance,83,,0.0,1760206113.692472
Balance,5,,0.0,1760206113.6924732
Amalgamate,59,624,0.0,1760206113.6924741
SendPayment,82,587,279.6331915940024,1760206113.6924758
Balance,55,,0.0,1760206113.6924758
WriteCheck,5,,69.01568445266362,1760206113.692478
TransactSavings,39,,302.5037696915448,1760206113.692479
TransactSavings,42,,-65.97794138406215,1760206113.69248
TransactSavings,64,,362.18305214776854,1760206113.692482
SendPayment,31,984,326.05609267884876,1760206113.6924832
DepositChecking,260,,740.2894006792377,1760206113.6924841
DepositChecking,96,,590.4592741936289,1760206113.692485
DepositChecking,95,,967.8513980242844,1760206113.6924858
WriteCheck,90,,130.4882899350277,1760206113.692487
SendPayment,2,225,276.2067167903046,1760206113.692488
Balance,2,,0.0,1760206113.692493
WriteCheck,13,,20.00326073924909,1760206113.6924942
Balance,41,,0.0,1760206113.692495
SendPayment,72,158,349.9634267559669,1760206113.6924958
DepositChecking,40,,925.7129726371443,1760206113.692497
DepositChecking,574,,554.2220854604723,1760206113.692498
DepositChecking,19,,986.4264221432126,1760206113.692499
TransactSavings,81,,856.9038908850116,1760206113.6924999
DepositChecking,62,,391.40317200961147,1760206113.692501
SendPayment,83,944,451.81859184128166,1760206113.692503
TransactSavings,98,,-156.11807494739924,1760206113.6925042
WriteCheck,44,,47.168629274336745,1760206113.6925051
SendPayment,37,851,310.8695660163619,1760206113.692506
SendPayment,40,83,392.1530300723138,1760206113.6925068
WriteCheck,90,,92.51429320806511,1760206113.692509
SendPayment,32,187,32.25501010616573,1760206113.69251
Amalgamate,512,14,0.0,1760206113.692511
Balance,47,,0.0,1760206113.692512
TransactSavings,27,,931.4896095004947,1760206113.692513
SendPayment,169,723,257.8599704309311,1760206113.692514
WriteCheck,40,,141.33784351887573,1760206113.6925151
Amalgamate,53,349,0.0,1760206113.692517
TransactSavings,27,,152.27052536379335,1760206113.692518
Balance,92,,0.0,1760206113.692518
DepositChecking,444,,899.2094018467195,1760206113.692519
DepositChecking,20,,724.7524840072567,1760206113.69252
Balance,79,,0.0,1760206113.6925209
SendPayment,56,342,490.7864001378003,1760206113.692522
DepositChecking,3,,635.2691974051814,1760206113.692523
SendPayment,5,83,56.031208424195896,1760206113.6925251
WriteCheck,877,,108.24297908694946,1760206113.692526
DepositChecking,68,,449.7516901405198,1760206113.692527
SendPayment,60,45,210.4531973031772,1760206113.692528
TransactSavings,91,,-183.20939424691528,1760206113.692529
DepositChecking,67,,443.8085069373397,1760206113.69253
DepositChecking,100,,329.43186750348656,1760206113.6925309
SendPayment,73,347,196.87270122502304,1760206113.692532
WriteCheck,99,,130.30327696218637,1760206113.692533
Balance,32,,0.0,1760206113.692534
DepositChecking,38,,237.30202095913674,1760206113.692535
TransactSavings,17,,-78.00651713595727,1760206113.692536
DepositChecking,96,,828.5056140675136,1760206113.692537
DepositChecking,66,,220.34612673047386,1760206113.692538
Balance,74,,0.0,1760206113.692539
DepositChecking,53,,84.67957990872827,1760206113.69254
SendPayment,16,21,132.47642842241868,1760206113.692541
SendPayment,42,696,202.4973264607068,1760206113.692543
TransactSavings,59,,363.8147168777424,1760206113.692544
WriteCheck,89,,131.81853882361256,1760206113.692545
DepositChecking,97,,186.06155847465638,1760206113.6925461
TransactSavings,80,,926.8737139232076,1760206113.692547
WriteCheck,682,,58.02272422949615,1760206113.692548
TransactSavings,25,,-417.2047266305634,1760206113.6925492
Balance,26,,0.0,1760206113.69255
Balance,79,,0.0,1760206113.692551
TransactSavings,55,,-217.98668308691032,1760206113.6925519
DepositChecking,44,,646.5052265011991,1760206113.692553
DepositChecking,97,,792.7612438749032,1760206113.692554
DepositChecking,26,,698.4180520119268,1760206113.692554
TransactSavings,2,,-328.0089204915123,1760206113.6925561
SendPayment,39,416,330.9561199886661,1760206113.692557
Balance,632,,0.0,1760206113.692558
SendPayment,92,230,494.33385374295676,1760206113.692559
Balance,84,,0.0,1760206113.69256
Balance,741,,0.0,1760206113.692561
Balance,98,,0.0,1760206113.6925619
WriteCheck,50,,59.144717234328084,1760206113.692563
TransactSavings,70,,376.97556486815745,1760206113.692564
Balance,314,,0.0,1760206113.692565
Balance,61,,0.0,1760206113.692565
Balance,13,,0.0,1760206113.692566
SendPayment,43,668,232.4712367475345,1760206113.692568
Balance,54,,0.0,1760206113.692568
SendPayment,443,302,56.24917868313473,1760206113.6925702
Amalgamate,148,136,0.0,1760206113.692571
DepositChecking,21,,362.67193518623816,1760206113.6925719
SendPayment,43,631,109.53606661344757,1760206113.6925728
Amalgamate,734,251,0.0,1760206113.692574
SendPayment,23,4,154.01707137454986,1760206113.692576
DepositChecking,59,,528.3380384016085,1760206113.6925771
SendPayment,58,458,336.56558079135556,1760206113.692578
SendPayment,74,781,418.4940906930899,1760206113.692579
DepositChecking,79,,481.7696299683582,1760206113.69258
Balance,60,,0.0,1760206113.6925812
WriteCheck,760,,80.65832509668236,1760206113.692582
SendPayment,81,357,67.76165539234952,1760206113.6925828
DepositChecking,7,,556.7680812872819,1760206113.692584
DepositChecking,96,,352.0396938491212,1760206113.692585
DepositChecking,97,,326.98783319965435,1760206113.692586
SendPayment,26,84,224.59306138395175,1760206113.692588
DepositChecking,75,,61.50378352905906,1760206113.692589
Balance,78,,0.0,1760206113.69259
DepositChecking,21,,625.4145455627587,1760206113.6925912
TransactSavings,73,,816.4800091898651,1760206113.6925921
SendPayment,203,156,146.44893168481005,1760206113.6925929
TransactSavings,61,,180.1878617123807,1760206113.6925938
SendPayment,49,512,203.70859897866143,1760206113.692595
DepositChecking,49,,934.7599297390168,1760206113.692596
DepositChecking,35,,550.557789912381,1760206113.692597
DepositChecking,55,,818.9289150376412,1760206113.692598
DepositChecking,85,,867.9356805862033,1760206113.692599
DepositChecking,731,,699.5370823016136,1760206113.6926
WriteCheck,17,,62.609769268940425,1760206113.6926022
Balance,17,,0.0,1760206113.6926022
TransactSavings,4,,-43.00376631627972,1760206113.6926029
WriteCheck,33,,134.33167230090407,1760206113.6926038
SendPayment,79,741,116.17073535053537,1760206113.692606
SendPayment,62,368,101.74320458114211,1760206113.692607
Balance,21,,0.0,1760206113.692608
SendPayment,57,807,139.12945277583418,1760206113.692609
WriteCheck,66,,157.52482248301686,1760206113.692611
DepositChecking,49,,93.69548343818877,1760206113.692611
Balance,47,,0.0,1760206113.6926122
SendPayment,83,90,446.50102560179073,1760206113.6926138
TransactSavings,61,,992.5731035978758,1760206113.6926148
SendPayment,25,586,327.13572212763995,1760206113.692616
DepositChecking,62,,197.35586448777335,1760206113.692617
SendPayment,85,316,181.6435779317719,1760206113.692618
SendPayment,27,652,379.6697283191908,1760206113.69262
WriteCheck,45,,148.37670166953703,1760206113.692621
WriteCheck,50,,103.1273021033254,1760206113.6926222
TransactSavings,100,,893.3722998114699,1760206113.6926231
SendPayment,84,53,455.0192165968301,1760206113.6926239
WriteCheck,14,,80.6247083148965,1760206113.6926248
SendPayment,39,1000,21.532360855774513,1760206113.692626
Amalgamate,95,874,0.0,1760206113.692628
SendPayment,351,988,356.4238734065214,1760206113.692629
TransactSavings,16,,170.61491023081226,1760206113.69263
DepositChecking,756,,280.6542801468451,1760206113.692631
SendPayment,22,507,265.1020883142654,1760206113.692632
Balance,60,,0.0,1760206113.6926332
SendPayment,12,952,194.94221850245373,1760206113.6926348
SendPayment,918,846,31.993617183779953,1760206113.692636
DepositChecking,30,,362.81736211713803,1760206113.692637
Balance,66,,0.0,1760206113.692638
SendPayment,84,981,88.56748167076573,1760206113.6926389
SendPayment,65,30,474.3627436201898,1760206113.69264
Balance,55,,0.0,1760206113.692641
TransactSavings,9,,-14.604462443170632,1760206113.692642
DepositChecking,88,,385.92223595750136,1760206113.6926432
WriteCheck,37,,108.51508924777126,1760206113.6926441
Balance,20,,0.0,1760206113.692645
SendPayment,75,73,169.2834704581947,1760206113.6926458
DepositChecking,36,,666.8529647692786,1760206113.692647
SendPayment,16,424,197.83282529650842,1760206113.692649
Balance,40,,0.0,1760206113.692651
TransactSavings,7,,-173.5795780981174,1760206113.692652
SendPayment,31,24,390.3399895771384,1760206113.692653
Balance,53,,0.0,1760206113.6926541
TransactSavings,11,,202.17644515049972,1760206113.692655
SendPayment,667,520,357.2056689264408,1760206113.692656
WriteCheck,82,,184.09636899876463,1760206113.692657
DepositChecking,97,,317.18129910315577,1760206113.692658
TransactSavings,68,,467.0076487616818,1760206113.692659
TransactSavings,69,,-367.0832346425142,1760206113.6926599
Balance,51,,0.0,1760206113.692661
DepositChecking,40,,473.34095506054797,1760206113.692662
TransactSavings,481,,550.6573553629769,1760206113.692663
WriteCheck,87,,110.57822632592762,1760206113.6926641
Balance,60,,0.0,1760206113.692665
SendPayment,8,177,416.9823041840471,1760206113.692666
DepositChecking,10,,282.02137542368314,1760206113.6926668
SendPayment,31,71,167.373392930628,1760206113.692669
Balance,30,,0.0,1760206113.6926699
DepositChecking,22,,605.1358424476024,1760206113.692671
TransactSavings,87,,-488.9600603491373,1760206113.692672
SendPayment,72,188,474.93709690978216,1760206113.692673
WriteCheck,46,,136.70128957701627,1760206113.6926742
TransactSavings,63,,433.58634994141164,1760206113.692675
WriteCheck,78,,184.1508142151764,1760206113.692676
TransactSavings,98,,265.6117853389219,1760206113.692677
Balance,69,,0.0,1760206113.692678
SendPayment,66,578,125.47253071350303,1760206113.69268
SendPayment,40,400,26.565392990659806,1760206113.692681
SendPayment,17,201,404.40875106162326,1760206113.692683
WriteCheck,62,,64.5280960173354,1760206113.692684
DepositChecking,99,,923.5626592899489,1760206113.6926851
TransactSavings,20,,-265.81827289748395,1760206113.692686
TransactSavings,59,,-402.9193385261438,1760206113.692687
SendPayment,80,367,311.55863546672805,1760206113.692688
SendPayment,72,691,487.99200260462135,1760206113.692689
SendPayment,325,214,311.4230342430758,1760206113.6926908
Balance,100,,0.0,1760206113.692692
Balance,23,,0.0,1760206113.692693
SendPayment,86,948,59.28902337685064,1760206113.692694
WriteCheck,16,,74.72820712481462,1760206113.6926951
TransactSavings,39,,-135.00188464320274,1760206113.692696
SendPayment,88,294,148.11102006655253,1760206113.692697
Balance,38,,0.0,1760206113.692698
SendPayment,422,514,116.45597539856334,1760206113.6927
DepositChecking,23,,67.12802774442693,1760206113.6927009
TransactSavings,50,,297.56462603592126,1760206113.692702
WriteCheck,553,,178.9478646606567,1760206113.692703
DepositChecking,89,,879.4715401936231,1760206113.692704
WriteCheck,16,,79.66608745400035,1760206113.692705
TransactSavings,2,,951.1402035260696,1760206113.692706
Balance,31,,0.0,1760206113.692707
Balance,94,,0.0,1760206113.692708
TransactSavings,90,,245.6656945399127,1760206113.69271
Balance,18,,0.0,1760206113.6927109
TransactSavings,37,,217.1873832120707,1760206113.6927118
Amalgamate,3,518,0.0,1760206113.692713
WriteCheck,16,,185.42757799251928,1760206113.692715
Balance,516,,0.0,1760206113.6927161
DepositChecking,89,,829.7435025181096,1760206113.692717
WriteCheck,14,,65.27539745037654,1760206113.6927192
Balance,5,,0.0,1760206113.6927202
SendPayment,43,414,262.88668187462144,1760206113.692721
TransactSavings,73,,-213.69555701872468,1760206113.6927218
TransactSavings,98,,672.1404567204743,1760206113.692723
DepositChecking,3,,755.9805974575821,1760206113.692724
DepositChecking,100,,907.0823992702632,1760206113.692725
Balance,88,,0.0,1760206113.692726
TransactSavings,40,,439.31638218507715,1760206113.692727
DepositChecking,30,,81.02256042255708,1760206113.692729
Balance,978,,0.0,1760206113.6927302
SendPayment,23,596,111.3787848133582,1760206113.692731
DepositChecking,379,,467.40429754015486,1760206113.6927319
Amalgamate,38,976,0.0,1760206113.6927328
SendPayment,85,886,468.53039773457715,1760206113.692735
Balance,99,,0.0,1760206113.692736
DepositChecking,688,,182.66249632669863,1760206113.692737
TransactSavings,331,,600.203236692786,1760206113.692738
Amalgamate,29,489,0.0,1760206113.692739
SendPayment,96,912,283.05368931119307,1760206113.6927402
Balance,98,,0.0,1760206113.6927412
Balance,83,,0.0,1760206113.6927419
Balance,74,,0.0,1760206113.6927428
SendPayment,939,507,131.57935989743135,1760206113.692744
Balance,69,,0.0,1760206113.692745
SendPayment,54,327,437.69731221062534,1760206113.692746
TransactSavings,482,,59.51521098615285,1760206113.692747
DepositChecking,19,,478.6888904756259,1760206113.692748
Balance,89,,0.0,1760206113.692749
Balance,20,,0.0,1760206113.69275
SendPayment,43,88,263.23267526289794,1760206113.6927512
TransactSavings,93,,-173.98760028026777,1760206113.692752
Balance,22,,0.0,1760206113.6927528
WriteCheck,96,,59.70194160497056,1760206113.692754
WriteCheck,233,,17.499927499709564,1760206113.692757
WriteCheck,6,,59.49865776274779,1760206113.692758
